voltage,current,temperature,internal_resistance,environment_temp,cycle_count,average_speeds,rapid_acceleration,sudden_braking,cumulative_mileage,cumulative_driving_time,engine_starts,damage_index
4.261152229305935,0.8750815494470731,31.224708506632567,0.010013188493542274,21.86522644848744,0.14417086361374576,57.29086498487366,45,75,71441.70863613745,1247,1391,1.1114667532678706
3.1991291346454327,1.4758628140280186,26.161551900921673,0.01,15.658271081525996,0.0,87.26975383794068,12,14,85000.74023815422,974,1641,0.7246163241418717
3.4284072976085738,2.0667016057778733,25.239971116312823,0.016624679500894995,25.13558841636548,65.88553465272017,113.0564769451338,64,53,178855.34652720168,1582,3424,132.60946091537048
3.9119800503540767,1.4390995335579087,26.915409544456782,0.013423362180566218,30.081984904046017,34.444021136122586,103.82418977668861,83,39,264440.21136122587,2547,6348,69.6489307455166
4.06058397306453,1.3370888830993868,23.815944279640203,0.015235899403253017,34.145057453393235,50.773201287355064,113.71661889732243,33,18,167732.0128735506,1475,3207,102.20081832183045
4.269838289371046,1.4613621237287564,23.27606497121795,0.01432544816128004,31.86778390261634,43.27547807797426,118.2804773546152,30,39,272754.78077974264,2306,5014,87.18452930916683
3.2105596529869818,1.4345929499799506,25.295193214722293,0.014069192007452215,20.423051326383774,40.81481374005797,40.85361016049302,41,52,28148.13740057969,689,520,82.41597107116723
3.5128853281722994,1.1640641452580116,25.828990146904136,0.012406559557274717,21.940786121420295,24.538809884103053,89.81930211019821,60,9,95388.0988410305,1062,2107,49.84195537828785
3.0,1.9375460401158167,26.987626746615188,0.015517268180257952,25.39488256013328,55.51921372178893,73.02715182071252,90,71,175192.13721788934,2399,2925,111.9681100418736
3.3404328547703197,1.5811363559787908,27.13483276821491,0.01611180417471859,28.700423254273886,62.22290307537728,108.78835922680975,90,21,192229.03075377282,1767,3551,125.25733600897502
3.0414856425862626,1.2271464892044215,23.664956556722355,0.013522840351084931,29.727071539735775,34.19744172539615,60.145176160730536,89,20,121974.41725396152,2028,2792,69.21852208721558
3.635677021274176,1.5146033422393705,26.01408225003241,0.013330221389910437,31.991264755932303,34.578078356207016,118.48235912920609,61,19,135780.78356207017,1146,2782,69.88902318914987
3.980988393373341,1.3062356598696767,27.617465105581246,0.016175583240105332,19.49304681408373,61.88001652630675,89.09663756349978,14,68,228800.16526306744,2568,4664,124.494602856669
3.876035741958449,0.755037070066398,27.357587854576376,0.01694157234405479,17.234438874852696,69.08528407719238,103.48299217830647,26,0,280852.8407719238,2714,6815,138.91223090896244
3.0,2.5582338416845287,26.847264962689128,0.014980788471641528,18.551352532842717,51.41857917138012,46.847964225821464,41,26,84185.79171380117,1797,1725,103.73345245540276
3.347788639802941,1.5394416399467399,26.5933199952245,0.015248065998609171,33.86784466089493,53.04759113413815,54.6766307807092,63,35,160475.91134138152,2935,2982,106.8833055748428
3.8305568933060847,1.001235137960869,25.892154257503513,0.010017026634606808,17.64729885772063,0.0,100.67229384273625,38,32,110739.52322700988,1100,2152,0.7502440421118004
3.6625077101573424,0.9269608042796569,24.94774757300018,0.01,21.378680428147295,0.0,41.75892176314589,0,89,119555.79300788669,2863,2120,0.7840306242863019
3.1862666644203363,0.7261042460185902,29.156763673336844,0.01619573280868053,18.915476414100947,61.980196174991825,105.35023887150263,90,62,269801.96174991824,2561,6074,124.91784246895398
3.769268825368195,1.123247794856555,26.867299058155176,0.011665594828475435,17.214528932722615,18.04668978280565,41.115921495352914,72,13,30466.89782805651,741,644,36.862467453653224
3.911548789535616,0.871274751010977,25.119579662064282,0.017027859909792307,25.535196937037174,71.52191176043756,92.56950712490186,93,85,235219.11760437564,2541,5233,143.89993974943206
3.500318672046978,1.388620142942231,21.672676507229642,0.01055165019603739,22.588000918870033,4.893359787134836,69.20751361854447,75,31,128933.59787134835,1863,2891,10.52510762286265
3.0633367166419676,2.2996945550982284,29.751475524319716,0.014244214042902,29.532038073745458,41.465879330607734,88.91958821753593,8,10,234658.79330607734,2639,4499,83.7758336217086
3.785568819691068,1.1475343426909992,23.424451728112246,0.010423764945489302,22.850060811580455,3.083994873675401,95.6825125591291,67,92,180839.94873675398,1890,3275,6.972466324888268
3.157445211855746,3.1267177234078316,22.23787731573886,0.011127891980326208,26.11216125779672,11.33132786840408,67.39801753490434,30,92,133313.2786840408,1978,2652,23.60857455031879
4.250971809344387,1.822475020123698,27.066519924025897,0.011080252671232126,31.41286694808978,10.201216970730524,48.636995848866846,48,73,62012.16970730523,1275,1132,21.155857487046358
3.0,2.597752911346727,25.00089723116731,0.01,25.549959574251083,0.0,45.57166941986125,39,64,24335.27147020591,534,495,0.9172842634463458
3.3815814341570993,0.8244108561574166,26.672231794816653,0.015469345630597304,23.747418524721894,55.98272696091756,87.11488180500383,2,48,239827.26960917556,2753,5340,112.7666239453149
3.1278188823007853,1.1362242060869314,22.762640757679613,0.012667668767287267,17.64302241986368,27.04567114733795,81.65242829872892,16,83,200456.7114733795,2455,3942,54.89633116029065
3.9304223862375114,1.163424588225711,26.90493849218037,0.012561163232445226,26.187651807864924,25.71991283214049,99.3760807296906,33,93,207199.1283214049,2085,4206,52.23024646807971
4.2783419365139235,1.442696072149011,28.36848467464158,0.013782802641912074,16.982068525014064,38.28646168572791,80.77884080031497,41,33,122864.61685727906,1521,2434,77.26338269760012
3.2728734961002837,1.8400981711332798,24.95438528388046,0.01,17.097813221232872,0.0,73.79566320247034,31,60,120213.13535682418,1629,2597,0.8017663203421043
3.080712447064335,0.7131869225139259,24.32496293472847,0.014912837132118831,24.0236457081891,50.369394851779695,71.84697425889847,38,55,143693.94851779693,2000,2682,101.60064067966206
3.88289754497053,1.9153373034551895,23.660869539533667,0.013846609570560584,25.38799694703522,39.06231341537917,42.1157522078134,53,94,50623.13415379171,1202,790,78.91636416295921
3.0,1.149698827472096,26.552420780216416,0.01,29.930565214592356,0.0,66.84457613573257,42,38,197124.65502427533,2949,4128,0.8350543250549546
3.679699219997443,2.389917779417004,27.70215208232464,0.014469220923027146,24.1305394125583,43.54916725994739,118.08161260195953,65,49,245491.67259947388,2079,5395,87.96532481875228
3.573856428708471,1.6718807056228278,24.356899340667624,0.01081971611792838,27.428302925639542,9.263361887088847,109.8844460981671,10,29,72633.61887088846,661,1518,19.223677166887597
3.4529152034126533,2.1079900961597717,24.31254539727963,0.013832658844739184,33.39628811732213,37.65115219992789,66.35024536273741,7,13,46511.52199927893,701,871,76.03582060898776
3.137974931560205,1.250702854410538,25.51326506821203,0.014252872981122225,33.80030785023604,42.590563199757355,87.02363240530977,34,34,215905.63199757354,2481,3828,85.97031655889788
3.0,1.7520370848243523,24.931147524456524,0.014563353170101852,20.278222927440773,45.11366907660451,107.78373964283952,26,24,161136.6907660451,1495,3382,91.00680967225304
4.082706838756836,1.2624889757164177,22.25704946284189,0.010426286731876164,24.122726978420555,4.212558452999549,75.3019469400055,92,52,212125.58452999548,2817,4303,9.16171044785338
3.9147002554569217,1.8045817714210401,21.256827964240788,0.01,25.622739978620636,0.0,41.43662910001208,72,55,54489.167266515884,1315,1076,0.7330564312388198
3.5516880461313334,1.6097054691443184,24.62495898373926,0.011896246483423644,23.939486929135438,19.38925992829441,45.96083694549121,72,28,43892.5992829441,955,1038,39.53526081337585
3.711407815038344,2.264692893645389,23.50486675514474,0.010430850704375034,34.26768510774521,3.347576643151637,80.83141770789653,16,39,143475.76643151636,1775,2598,7.445073546785864
3.4978298354274857,1.9566082315095663,26.566107601112076,0.012606195275076348,20.80660481832499,26.821360748197055,117.55515005407027,1,64,178213.60748197054,1516,4197,54.424021031540946
4.0689631030795015,1.7266557042074906,23.344818130461753,0.012184824620326957,25.38487943754974,22.13835782822593,95.45676337750942,21,52,271383.5782822593,2843,5445,44.95365158033131
3.4878103904011755,1.5886737747990698,20.094603026255413,0.01145043236715988,17.51445714391653,12.822854817872662,45.67329531508556,60,98,38228.54817872661,837,624,26.41938704768438
3.5335831208359356,1.5131267272847548,24.897230258622574,0.015029989181191803,27.597128107428787,50.599514294729495,55.14887006334902,80,63,75995.14294729495,1378,1493,101.9939582516082
3.667622338060922,0.7525323845822518,26.423599225219984,0.01060432416434324,21.563390390407733,6.028842189678048,101.705851457348,1,20,160288.42189678046,1576,3513,12.805465331760413
3.380692343190837,0.9214580296974872,28.855176948024745,0.012512826887309971,31.111074264586826,26.854389840828095,107.31518079649958,87,80,138543.89840828095,1291,2670,54.638867696536344
3.4949079871664743,1.0188571125452508,29.590557573553667,0.015846259652575082,17.60746872640922,58.71446268980212,89.41556689508727,89,13,247144.6268980212,2764,4214,118.28053907133386
3.534183108627468,2.329290141310087,23.935655788193632,0.01,32.59576963149707,0.0,91.55385357038533,16,9,115632.51705939668,1263,2275,0.7483672611501982
3.2178428662821132,1.213968407994795,23.475631604706336,0.013927385218714698,23.60180130581049,39.56002341438845,42.26699603067077,66,73,115600.23414388455,2735,2114,79.95551475591814
3.0912181803181844,1.2592559271539119,25.337161954366252,0.013279164269866707,23.146369734737384,32.34222478537717,106.28242076652069,21,0,93422.24785377168,879,1960,65.42860169597778
3.4809665671663477,1.79490370269849,26.03822540412743,0.012008940185647425,30.268348958032153,20.223752052043707,103.06201665366638,32,11,102237.52052043704,992,2203,41.186980965700464
3.411390957068274,1.022527467545418,24.172558249353315,0.013646240465160407,21.04407899292379,37.20143233674899,60.72281152826777,54,78,102014.32336748985,1680,1825,75.23806303757665
4.0994712781927625,2.1912657213955518,24.24074694712234,0.012929531446025906,32.14900177555395,29.773038052413032,96.69413759724056,69,14,247730.3805241303,2562,4605,60.28545597176216
3.066682934696873,0.19500436556570588,27.863790631038896,0.015266402573282739,20.54731674730404,52.22542398418959,57.18836851399985,53,41,32254.239841895913,564,694,105.40234378492066
3.3210234678345314,2.1173962268473687,22.764547148825457,0.01,29.630956060795313,0.0,43.22641288412104,41,96,80703.71285465398,1867,1475,0.8487827473895384
3.6589957251295857,2.411418817930831,25.314773757157116,0.013300402853930856,16.11720103247017,33.26622054687442,56.09092340723018,39,69,92662.20546874426,1652,1653,67.37366118088592
3.798379363310747,1.6709721577821277,27.047661636458407,0.010081520173521902,29.019547238091178,0.7191613724649191,54.29031014034396,75,29,137191.61372464919,2527,2420,2.2045667927589125
3.529086924302177,1.1516791720411728,27.111779224871245,0.01027080825717586,20.2526081803717,1.3704580278881622,67.01983973878778,16,27,133704.58027888162,1995,2768,3.4914843192164193
4.009243897519529,1.9748772585239287,27.01116909633742,0.010154343153400358,29.540290051798294,0.0,73.47595977403665,32,30,122117.04514444892,1662,2518,0.7331904613791542
3.54745553522077,1.1275089427838936,29.455677501868198,0.010080277348592383,31.537085406105177,0.314125108866925,80.68311131981663,38,16,163141.25108866923,2022,3040,1.4138185726869248
3.125873607054905,2.5357763328198195,26.426893549291293,0.013987222859518412,18.40909635324195,39.962301624623365,78.14031004066625,24,96,69623.01624623363,891,1393,80.85476117960208
3.563837224229438,1.7754205978628934,24.89536042149385,0.011775928191239815,18.340552850720904,16.55154227129365,61.653968477223145,57,84,135515.42271293647,2198,3124,33.91887407698471
3.963706641792122,1.0373578088578792,23.033699785403964,0.010986088952065367,29.901119420431563,8.886229390008003,42.33365348592596,95,49,38862.293900080025,918,702,18.55128794170025
4.072125227196159,1.9075214445706643,23.90121787674692,0.011446072371390151,18.39821690958165,14.072545605316478,88.40812977897205,77,50,250725.45605316476,2836,4036,28.899287618375016
4.025959293131373,0.9602377294709669,21.113521878039272,0.014710736842667955,15.391108319710876,46.29171168484782,71.65958638778835,95,86,62917.116848478174,878,1316,93.38190995990007
3.663171905834821,1.0878924314239178,25.845487538935128,0.013328738314504941,16.232776084451316,33.670010186894515,63.89377259100398,45,66,146700.10186894514,2296,2902,68.13920168928394
3.677920007891543,1.8598732135064457,26.180324341336075,0.015197698981880326,15.521828448091664,53.37889773586531,109.35528342644099,95,48,303788.9773586531,2778,5644,107.58581380560366
3.8780872415043173,1.1405135897648426,24.55164753798971,0.011764625751966967,33.14903356315459,16.8125734446531,99.73946462385278,5,91,258125.734446531,2588,5499,34.36947974413438
3.0,1.546777723607064,23.313577289749976,0.012987548350037206,32.30243745684716,30.132217605879124,108.62124386979538,93,27,291322.1760587912,2682,6315,61.07704751185146
3.2295654020711506,1.7834114753371813,25.156294138798742,0.011162001851612308,26.108111326404767,11.571903650389782,79.59862357699689,33,80,55719.03650389782,700,868,23.96837104967932
3.6914136410956924,1.134534624130033,25.201439179969523,0.01580673376857037,25.246633111215154,57.927124390204604,50.4745001701422,11,13,119271.24390204602,2363,2230,116.55274901906319
3.0468187442840877,1.1974839935214772,24.22888785832317,0.016118145152381285,19.877550351585946,60.23973773439286,95.69771488970179,47,79,122397.37734392859,1279,3015,121.32844588810366
4.1757377666447,2.3588008790845274,25.035348492316565,0.01,24.98712151850406,0.0,56.48590239497402,49,88,56598.874199763966,1002,1198,0.8101597961671483
4.107504228420515,1.8275737224133166,27.065151612104454,0.01247875661051829,33.625150387942405,26.243139539975452,75.29837352733735,20,2,222431.39539975452,2954,4749,53.15568542113228
3.2878527723933546,1.4742070384121022,24.596756551346783,0.014142172212718076,26.404169143550153,41.17453420739159,45.20006311591108,45,68,101745.34207391583,2251,2274,83.13674421643735
3.094977425743106,1.4313749601024064,24.357490283764562,0.015301739695968795,16.136531606903862,51.825617254076555,106.0246721938386,38,69,138256.17254076552,1304,2770,104.45420434637582
3.7847607439444295,0.8882755867651365,24.525167806875313,0.01288606193931872,15.74009321527529,30.249911489693492,50.07525128380004,58,94,132499.11489693492,2646,2861,61.33455963057871
3.0,1.725949725075813,24.486020825467932,0.01260592426780084,32.42766661793084,25.883348235064776,112.24780056394478,8,67,268833.48235064774,2395,5763,52.563912243318605
3.648307685683805,1.5452406956146516,26.127442265152403,0.01218752447460149,19.339441074880884,21.591658773451385,109.13844818092457,76,66,225916.58773451386,2070,4762,43.98100402299483
4.35,1.9353033074258266,26.278633218745473,0.014806705306007823,15.095562092324332,46.266326688650395,77.16662115513968,76,59,112663.26688650393,1460,2181,93.29395071076144
3.0670280247400696,0.43690883892944576,26.15776213401864,0.012929051490519807,29.875306231679218,28.76056708434737,99.54945634431925,18,67,197605.67084347372,1985,4020,58.42211100881703
3.1752462917699824,1.3828399766102586,25.18717127855987,0.013258718257505834,31.385775704086484,33.684096582353106,89.55560590545227,6,98,136840.96582353106,1528,2576,68.17308212247953
3.238823838113519,1.430065451504523,25.87857302233906,0.015286720286294997,20.726039545623728,52.44545434897937,104.24605138701959,96,43,104454.54348979364,1002,2092,105.72683417124895
3.0963150340051677,1.6419396843330871,22.156221387875885,0.015481778414877608,31.6329260274603,54.6866334032397,74.54440806287296,74,73,66866.33403239705,897,1181,110.20143966323245
3.154253367446045,1.6052379285920688,23.24551143677119,0.012243621843656998,31.089253914860894,22.092460987318077,102.864678739548,73,54,140924.60987318074,1370,2596,44.994199907302836
4.35,1.7481959678519932,25.23401363369107,0.01281926979437934,24.735824575674595,29.868091846576895,76.99654536521183,77,68,68680.91846576895,892,1335,60.47812535325534
3.587225394985779,1.3801398229793136,25.62992883962511,0.01429630621805167,33.770629948191534,44.138574769736096,115.2772630274235,74,77,81385.74769736099,706,1474,89.09264193669374
4.0395390804241735,0.8686352084911497,26.961127217529928,0.011409387895382404,31.893208747076006,15.136322328552616,78.90976806601181,52,33,121363.22328552615,1538,2305,31.04107943917854
4.183380907775738,0.7622350081752733,24.213120613289757,0.01181730316131486,15.590877135085746,16.33597189179368,77.00954175469836,20,1,183359.71891793679,2381,3607,33.34519512844129
3.0,1.460887579159197,21.43065105102475,0.011644489444305807,32.99548538225784,16.396660586736076,102.80574892508102,54,78,203966.60586736075,1984,4243,33.59820337501091
3.1529338169763923,2.9679770490446513,26.63365921614694,0.016148282523382917,25.823670107009256,62.41048315096018,105.72621534086704,40,33,144104.8315096018,1363,3156,125.746922045541
3.097598544800249,1.7669864977170566,21.751030978475804,0.014922146542784712,24.373656587501586,48.96737542818724,84.35912914569366,38,3,89673.75428187236,1063,1710,98.6651921761052
3.0,2.7698339896537894,24.191986447402005,0.01002160473924654,34.146177625526676,0.0,54.383825079606034,74,11,82663.41412100117,1520,1874,0.9084054239133237
3.807369747544158,1.8446438931632398,21.659489053823368,0.010604368377825394,20.695978510068564,5.606529179358079,77.42065847660636,26,12,46065.291793580785,595,1008,11.875941100654082
3.7383873722448455,0.9665395755267443,28.970594535745835,0.011235965464994233,23.777596375605988,13.457117396401209,117.44580023277427,40,72,284571.17396401206,2423,5978,27.750071639929217
4.229548571387074,1.4201219836957353,22.879181422967036,0.01318686249804396,18.672620983933236,31.623918701515528,100.23889544313481,60,3,226239.18701515527,2257,4594,63.87948084800226
3.8179210530790333,2.7576517923394914,25.264845016163612,0.011872664097121143,32.4383039120557,19.139277708609836,104.89300831033057,23,30,291392.77708609833,2778,6014,39.08286420771707
3.0,1.8693903337973519,25.001470802858247,0.013555451136715743,16.353634132561186,36.283951491426436,42.62603990553921,64,43,92839.5149142644,2178,2077,73.41671226937487
3.215936544439214,1.8561258332039727,21.939050555905247,0.013431934768585913,15.311275276635008,33.05259072911621,77.4287570107328,59,55,80525.9072911621,1040,1808,66.90743408614482
3.264892366931461,1.1436768291488948,28.13484242767089,0.012165302271831997,18.035600307993082,20.30065877897703,91.72969069260444,77,5,143006.5877897703,1559,3242,41.42852559284991
3.839773709530518,1.4948948255969028,26.467740214389647,0.011617689314938902,27.66706641825226,15.9075600523684,106.40261469024597,90,70,179075.60052368397,1683,3596,32.61099242229945
3.0,0.9410663954712372,24.501301330410392,0.014723381978326646,17.34937178517761,47.763888466087344,43.941892286621716,49,61,97638.88466087345,2222,2061,96.3936556441295
3.7998911439758354,1.2464016376714213,23.10673932967163,0.017220131958597947,33.41306662157857,72.09044620642803,108.19511085134985,57,81,250904.46206428032,2319,5692,144.95055254118392
3.94346309749037,1.5542414734348151,23.350674313783244,0.01470996877898111,28.569252476986026,50.58797411478231,83.87207493935294,9,93,175879.7411478231,2097,3298,101.87750380717479
3.4716831314052907,1.1902138025251296,21.50651105262922,0.010472481308501834,28.65771489536552,3.22417273516798,55.78511764608479,95,21,72241.7273516798,1295,1399,7.2177681356000605
3.161354854712693,1.9588742958145464,24.806461648731805,0.014072501326213564,34.45228459110271,39.140502725707876,65.380417315976,10,77,101405.02725707878,1551,2031,79.10072926214586
4.156674201043311,1.194836481575321,25.808004908102838,0.013394896300546298,16.14848818409637,32.40540023522876,62.55436414012486,93,99,134054.00235228759,2143,2922,65.63056894090674
3.0,1.6579164944664806,27.51827233973927,0.010451563272701102,28.057646821575645,5.363923047035444,82.46872274307806,57,11,153639.23047035444,1863,3354,11.541365623242198
4.168904675012418,1.9919688493072842,26.67511072855733,0.010393074336372134,32.98233990134618,3.949857374876144,44.134854392890546,78,47,109498.57374876144,2481,2139,8.678311581900985
4.052525522759218,2.53772045777358,26.71325534308936,0.010304205202180483,27.335887129882742,1.7674083028708658,52.682892679993884,35,45,97674.08302870866,1854,1659,4.33499907319428
3.8506291611093473,1.6680730823348109,26.103101331313695,0.012827963312634914,24.20414339337087,29.71484042257454,105.01544347006259,64,71,227148.40422574538,2163,4655,60.212239046916025
4.35,0.970116714966513,25.961822538181426,0.013349028497019848,15.460651880428722,33.26842797780224,50.60831925974489,85,24,102684.27977802238,2029,1865,67.27829741233934
3.551575041858513,1.4638826819510316,25.170826959385916,0.015642598971051122,18.424235618025698,56.89087785507781,58.671701556650156,73,41,148908.7785507781,2538,2534,114.55098246726564
3.855278652137993,2.452464480720522,26.98689038252246,0.015308001975186189,33.41660588136084,55.22342183028719,76.26964844833259,29,74,152234.21830287186,1996,2660,111.28446194745536
3.5576942615558833,1.9659021008307076,23.94191683603643,0.011880563709449423,34.572181785265435,18.270878966129484,81.36967104906644,87,54,222708.78966129484,2737,4600,37.36768594091775
3.391108833710771,1.5722036442293175,25.327668614288037,0.014848750564509643,24.845766477767818,48.287750360830515,101.08883836913269,6,24,192877.50360830518,1908,4383,97.2818717639122
3.844936154074097,1.777364725433333,25.494504509188143,0.011948928310540445,32.97009672517448,19.399452885326056,75.78659413329503,96,79,143994.52885326056,1900,2891,39.62678856571097
3.4436968783919033,1.637484593499902,26.514357890089585,0.010351307975635741,24.56717275029823,4.635964044721465,103.1891696828431,11,80,186359.64044721465,1806,3806,10.051985570652189
3.6231129382854093,0.8579574191692425,24.04080984978834,0.010932777108010508,18.183510602924034,8.169646111767308,89.4677045636366,36,53,131696.46111767308,1472,2945,17.12518656399784
3.6268720372310366,1.5991399296847537,28.524575882855018,0.010751888811335418,16.708972579334738,7.124081672105836,49.0479791539058,77,91,111240.81672105835,2268,1881,15.103211081166727
3.3742265081436464,1.1403227504254363,30.414430826069104,0.012380202653190463,31.6564843157451,23.356660985728308,52.50651507142709,80,67,93566.60985728307,1782,1969,47.617749374125715
3.956255975949275,1.2216211178402727,21.972568055373515,0.011201525504324359,33.75851869424485,11.062990192550183,74.96269803598166,8,97,90629.90192550182,1209,1810,22.837538508825578
3.0,1.3271444698652406,26.589227335485067,0.016278586986770215,23.1949818655455,62.19955287138568,71.75115144712316,46,25,141995.52871385674,1979,3001,125.20841142783837
3.2451965460707197,0.4567333045435822,27.601232142356743,0.010660024074079566,17.537672448879327,7.240116939828223,99.48354157098356,87,5,192401.16939828222,1934,3662,15.38261921842599
3.1062533138559427,1.4127058034462723,23.951454503059626,0.010743276389966264,31.937307566336187,6.925489891898881,86.45897118378815,73,51,99254.8989189888,1148,1823,14.667172744737133
3.7207826760370275,0.6438517094117127,26.55591240688858,0.013289120977804715,21.860909204066413,32.8048378174307,71.05064648017995,89,84,58048.37817430702,817,1177,66.5166002324832
3.426716298294717,1.8913738898521586,24.327901584361797,0.015449683196390245,24.744759419958243,54.42820654417862,53.66082267603085,3,63,94282.0654417862,1757,2197,109.61720283167622
3.0,0.46970904183230644,23.86836334215474,0.010948080240347872,34.86402686758252,8.878786336408488,58.146968186039615,67,57,68787.86336408487,1183,1494,18.67788021007933
3.835038337372484,0.6326067589443919,24.752589976845908,0.01,28.560341070143167,0.0,86.04008147752472,90,56,100064.61475836125,1163,1900,0.8512613901367715
3.6782875865211726,0.5414550485090381,23.314870205657822,0.013291856543724175,29.434015055570303,35.454001077117454,73.8751043919834,78,71,184540.01077117454,2498,3196,71.77300577844282
3.5629324395951647,1.6284085439302651,25.096339641895952,0.015496355210778663,20.626253652666534,55.30248417105674,81.19420070885377,78,67,173024.8417105674,2131,2878,111.41252898448703
3.932622619981468,1.468147931898851,23.5540210740932,0.015606386979131965,20.139934497036723,57.70401186742365,53.654194824178695,56,74,107040.1186742365,1995,2423,116.13854752909812
3.823782408920751,2.3347198911689473,25.373041584722262,0.013683507314965149,20.87473117586154,37.22011703068568,93.03250018756526,75,33,152201.17030685677,1636,2753,75.2579265761749
3.4670134666781944,1.7078305049160794,25.289277520005236,0.011477436556901763,26.96118954313144,16.460189257872724,108.20309926847736,30,1,254601.89257872722,2353,4926,33.63300073842498
3.7638633481550774,0.5976951725633386,25.868233581898608,0.01443210894668933,33.74910031764127,44.248302429676315,60.63516054295205,41,82,122483.02429676313,2020,2773,89.34707455399445
4.268065925967858,1.0708672468038998,26.062516137402014,0.011659858832393996,28.706452742013564,16.709088168090638,79.32113806654613,61,38,237090.88168090637,2989,3977,34.14857416616137
3.4797582151992414,1.5746539429645918,25.96337492990699,0.014346856714623294,20.746980522181005,43.54788440599375,118.04218632167215,11,66,125478.84405993749,1063,2884,87.84682681973456
4.171291741718724,1.6397741940899446,27.17696966921837,0.015250632899506894,27.837058722710356,51.93868765861083,66.65933924405822,98,72,119386.87658610826,1791,2327,104.67101832244091
